transaction_id,student_id,session_id,problem_name,post_test_score,corresponding_question,used_ai_on_corresponding_item
c98d0929bb22cb5b8968594b5b6b1b44,Stu_5f70316669a7af51544c37e6c5a56198,ctat_session_4df60cef-bc9f-805c-68ee-c0bc6a4460e0,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
4717d1b3aa74713b58496c1c69975e1a,Stu_5f70316669a7af51544c37e6c5a56198,ctat_session_4df60cef-bc9f-805c-68ee-c0bc6a4460e0,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
cb3752c10dfec36f71d35c0162a201c5,Stu_5f8217b86ccd218f37440c4fec4e3919,ctat_session_7a594287-0490-31a6-f78a-b82b8fedc6b1,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.0
53baf6e63894c52ed69188a25bd6506d,Stu_5f8217b86ccd218f37440c4fec4e3919,ctat_session_7a594287-0490-31a6-f78a-b82b8fedc6b1,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
e94fe51bde4b11ed2b65cc56af5af457,Stu_5f86208c81077c22407e00c0ece4fe91,ctat_session_97327089-ae53-1fa4-8dca-5db85f5ff8b2,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
72826e173b036e845c4512c7a174c657,Stu_5f86208c81077c22407e00c0ece4fe91,ctat_session_97327089-ae53-1fa4-8dca-5db85f5ff8b2,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
bb4b76fd96248aab2d255cea2fc6bb22,Stu_5f86208c81077c22407e00c0ece4fe91,ctat_session_97327089-ae53-1fa4-8dca-5db85f5ff8b2,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
64059fc13fc113608e08a615cc2b0e67,Stu_5f8a7b714d020a44b309c18a47d219a9,ctat_session_ee2998ac-b496-bda1-a94f-27768836a7b9,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
30a65e7727b5be712b3bbd5a6de923f1,Stu_5f8a7b714d020a44b309c18a47d219a9,ctat_session_ee2998ac-b496-bda1-a94f-27768836a7b9,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
690dbbc1760d05fc2b522a5d59e28d3e,Stu_5f8a7b714d020a44b309c18a47d219a9,ctat_session_ee2998ac-b496-bda1-a94f-27768836a7b9,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
448413d72b9ae27c3f6ce0eab1f40cfb,Stu_5f8a7b714d020a44b309c18a47d219a9,ctat_session_ee2998ac-b496-bda1-a94f-27768836a7b9,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
853d7ea5fb18af79ac7b7a43d5dd6ffb,Stu_5fe9bbd65908fd964514ba2d0408fb87,ctat_session_3e17968e-c82c-7cb3-6711-93a719a7e4c7,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
4840c1585d8bb62b7c18bbf52cf343b8,Stu_5fe9bbd65908fd964514ba2d0408fb87,ctat_session_3e17968e-c82c-7cb3-6711-93a719a7e4c7,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
f1e24d4ce083082f283021ffd2cf6358,Stu_5fe9bbd65908fd964514ba2d0408fb87,ctat_session_3e17968e-c82c-7cb3-6711-93a719a7e4c7,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
688db99fbbbfad9774e943a7ac04e6ee,Stu_5fe9bbd65908fd964514ba2d0408fb87,ctat_session_3e17968e-c82c-7cb3-6711-93a719a7e4c7,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
013a5e2ee7c0e2a35780c056376b3d65,Stu_5fea9976b9bda8c5764410f6204eae8a,ctat_session_91b248c3-8894-8d9c-2945-79bf247d2cf2,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
9934b72271c14652bf3520d8c6717212,Stu_5fea9976b9bda8c5764410f6204eae8a,ctat_session_91b248c3-8894-8d9c-2945-79bf247d2cf2,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
272f49b8a5f686314cdf9e80bfab91cb,Stu_5fea9976b9bda8c5764410f6204eae8a,ctat_session_91b248c3-8894-8d9c-2945-79bf247d2cf2,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
a235a4a26ae40885be731d147f0fbdd5,Stu_5fea9976b9bda8c5764410f6204eae8a,ctat_session_91b248c3-8894-8d9c-2945-79bf247d2cf2,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
4331788a6d38055d3ef95f49ff7dd048,Stu_6034d2a77510d80b64de8752581f4099,ctat_session_7826b628-2f90-9528-b959-be897c4bbd18,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
cb561672c6244f4d93355ac9715f594d,Stu_6034d2a77510d80b64de8752581f4099,ctat_session_7826b628-2f90-9528-b959-be897c4bbd18,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
25ac26767d189ad52547458e0aa81564,Stu_6034d2a77510d80b64de8752581f4099,ctat_session_7826b628-2f90-9528-b959-be897c4bbd18,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
9ec5e38f8f21d4c06af159d9ba4f90eb,Stu_6034d2a77510d80b64de8752581f4099,ctat_session_7826b628-2f90-9528-b959-be897c4bbd18,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
3322ef77cc5d77853d8c8329b87ab638,Stu_60596cf61c1ba248a4ae6e9f2cf97346,ctat_session_e1f1174e-533a-8834-2732-4177a1bd288a,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
535965332ab3af24dafba8dab297b7e8,Stu_6137ac5b6b3ea0f7603c0ca39fb5e008,ctat_session_d3b7bf7b-fd4d-0a74-825f-8f19984ee89e,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
